Zip Code,Sub District,District,Jenis,City,Regency
12810,Tebet,,Kota,Jakarta Selatan,Daerah Khusus Ibukota Jakarta
12820,Tebet,,Kota,Jakarta Barat,Daerah Khusus Ibukota Jakarta
11820,Kalideres,,Kota,Jakarta Selatan,Daerah Khusus Ibukota Jakarta
12790,Mampang Prapatan,,Kota,Jakarta Barat,Daerah Khusus Ibukota Jakarta
11440,Grogol Petamburan,,Kota,Jakarta Utara,Daerah Khusus Ibukota Jakarta
14260,Koja,,Kota,Jakarta Utara,Daerah Khusus Ibukota Jakarta
14260,Koja,,Kota,Jakarta Timur,Daerah Khusus Ibukota Jakarta
13960,Cakung,,Kota,Jakarta Selatan,Daerah Khusus Ibukota Jakarta
12250,Pesanggrahan,,Kota,Jakarta Timur,Daerah Khusus Ibukota Jakarta
13120,Matraman,,Kota,Jakarta Timur,Daerah Khusus Ibukota Jakarta
13120,Matraman,,Kota,Jakarta Pusat,Daerah Khusus Ibukota Jakarta
10650,Kemayoran,,Kota,Jakarta Utara,Daerah Khusus Ibukota Jakarta
14370,Tanjung Priok,,Kota,Jakarta Barat,Daerah Khusus Ibukota Jakarta
16421,Beji,,Kota,Bekasi,Jawa Barat
17320,Setu,,Kota,Bekasi,Jawa Barat
17153,Bantar Gebang,,Kota,Bekasi,Jawa Barat
16437,Cipayung,,Kota,Bekasi,Jawa Barat
17143,Medan Satria,,Kota,Bekasi,Jawa Barat
17422,Jatiasih,,Kota,Bekasi,Jawa Barat
17423,Jatiasih,,Kota,Bekasi,Jawa Barat
17421,Jatiasih,,Kota,Bekasi,Jawa Barat
17425,Jatiasih,,Kota,Bekasi,Jawa Barat
16413,Cilodong,,Kota,Bekasi,Jawa Barat
17424,Jatiasih,,Kota,Bekasi,Jawa Barat
17426,Jatiasih,,Kota,Bekasi,Jawa Barat
17133,Medan Satria,,Kota,Bekasi,Jawa Barat
16169,Tanah Sereal,,Kota,Bekasi,Jawa Barat
16164,Tanah Sereal,,Kota,Bekasi,Jawa Barat
17320,Setu,,Kota,Bekasi,Jawa Barat
16411,Sukmajaya,,Kota,Bekasi,Jawa Barat
16515,Limo,,Kota,Bekasi,Jawa Barat
17320,Setu,,Kota,Bekasi,Jawa Barat
17158,Mustika Jaya,,Kota,Bekasi,Jawa Barat
17157,Mustika Jaya,,Kota,Bekasi,Jawa Barat
17156,Mustika Jaya,,Kota,Bekasi,Jawa Barat
17131,Medan Satria,,Kota,Bekasi,Jawa Barat
16165,Tanah Sereal,,Kota,Bekasi,Jawa Barat
16165,Tanah Sereal,,Kota,Bekasi,Jawa Barat
16417,Sukmajaya,,Kota,Bogor,Jawa Barat
16418,Sukmajaya,,Kota,Bogor,Jawa Barat
17151,Bantar Gebang,,Kota,Bogor,Jawa Barat
16436,Cipayung,,Kota,Bogor,Jawa Barat
17320,Setu,,Kota,Bogor,Jawa Barat
16166,Tanah Sereal,,Kota,Bogor,Jawa Barat
17320,Setu,,Kota,Bogor,Jawa Barat
17320,Setu,,Kota,Bogor,Jawa Barat
17152,Bantar Gebang,,Kota,Bogor,Jawa Barat
17320,Setu,,Kota,Bogor,Jawa Barat
16414,Cilodong,,Kota,Bogor,Jawa Barat
17155,Mustika Jaya,,Kota,Bogor,Jawa Barat
16514,Cinere,,Kota,Bogor,Jawa Barat
16437,Cipayung,,Kota,Bogor,Jawa Barat
16416,Sukmajaya,,Kota,Bogor,Jawa Barat
16431,Pancoran Mas,,Kota,Bogor,Jawa Barat
16512,Cinere,,Kota,Bogor,Jawa Barat
16512,Limo,,Kota,Bogor,Jawa Barat
16413,Cilodong,,Kota,Bogor,Jawa Barat
16164,Tanah Sereal,,Kota,Bogor,Jawa Barat
16164,Tanah Sereal,,Kota,Bogor,Jawa Barat
16423,Beji,,Kota,Bogor,Jawa Barat
16167,Tanah Sereal,,Kota,Bogor,Jawa Barat
16425,Beji,,Kota,Bogor,Jawa Barat
16515,Limo,,Kota,Bogor,Jawa Barat
17320,Setu,,Kota,Bogor,Jawa Barat
16433,Pancoran Mas,,Kota,Bogor,Jawa Barat
17132,Medan Satria,,Kota,Bogor,Jawa Barat
16168,Tanah Sereal,,Kota,Bogor,Jawa Barat
16436,Pancoran Mas,,Kota,Bogor,Jawa Barat
16513,Cinere,,Kota,Bogor,Jawa Barat
16438,Cipayung,,Kota,Bogor,Jawa Barat
17320,Setu,,Kota,Bogor,Jawa Barat
16439,Cipayung,,Kota,Bogor,Jawa Barat
16415,Cilodong,,Kota,Bogor,Jawa Barat
16412,Sukmajaya,,Kota,Bogor,Jawa Barat
17154,Bantar Gebang,,Kota,Bogor,Jawa Barat
17320,Setu,,Kota,Bogor,Jawa Barat
17320,Setu,,Kota,Bogor,Jawa Barat
16426,Beji,,Kota,Bogor,Jawa Barat
16161,Tanah Sereal,,Kota,Bogor,Jawa Barat
16412,Sukmajaya,,Kota,Bogor,Jawa Barat
16422,Beji,,Kota,Depok,Jawa Barat
16432,Pancoran Mas,,Kota,Depok,Jawa Barat
16414,Cilodong,,Kota,Depok,Jawa Barat
16162,Tanah Sereal,,Kota,Depok,Jawa Barat
16512,Limo,,Kota,Depok,Jawa Barat
16513,Cinere,,Kota,Depok,Jawa Barat
16424,Beji,,Kota,Depok,Jawa Barat
16434,Pancoran Mas,,Kota,Depok,Jawa Barat
16435,Pancoran Mas,,Kota,Depok,Jawa Barat
15133,Jatiuwung,,Kota,Tangerang,Banten
15315,Setu,,Kota,Tangerang,Banten
15315,Setu,,Kota,Tangerang,Banten
15123,Benda,,Kota,Tangerang,Banten
15125,Benda,,Kota,Tangerang,Banten
15810,Curug,,Kota,Tangerang,Banten
15115,Karawaci,,Kota,Tangerang,Banten
15310,Serpong,,Kota,Tangerang,Banten
15113,Karawaci,,Kota,Tangerang,Banten
15310,Serpong,,Kota,Tangerang,Banten
15138,Cibodas,,Kota,Tangerang,Banten
15138,Cibodas,,Kota,Tangerang,Banten
15138,Cibodas,,Kota,Tangerang,Banten
15310,Serpong,,Kota,Tangerang,Banten
15116,Karawaci,,Kota,Tangerang,Banten
15114,Karawaci,,Kota,Tangerang,Banten
15411,Ciputat,,Kota,Tangerang,Banten
15148,Cipondoh,,Kota,Tangerang,Banten
15148,Cipondoh,,Kota,Tangerang,Banten
15411,Ciputat,,Kota,Tangerang,Banten
15810,Curug,,Kota,Tangerang,Banten
15810,Curug,,Kota,Tangerang,Banten
15810,Curug,,Kota,Tangerang,Banten
15137,Jatiuwung,,Kota,Tangerang,Banten
15132,Periuk,,Kota,Tangerang,Banten
15133,Periuk,,Kota,Tangerang,Banten
15113,Karawaci,,Kota,Tangerang,Banten
15146,Cipondoh,,Kota,Tangerang,Banten
15136,Jatiuwung,,Kota,Tangerang,Banten
15134,Cibodas,,Kota,Tangerang,Banten
15222,Pondok Aren,,Kota,Tangerang,Banten
15124,Benda,,Kota,Tangerang,Banten
15313,Setu,,Kota,Tangerang,Banten
15810,Curug,,Kota,Tangerang,Banten
15810,Curug,,Kota,Tangerang,Banten
15121,Neglasari,,Kota,Tangerang,Banten
15121,Neglasari,,Kota,Tangerang,Banten
15116,Karawaci,,Kota,Tangerang,Banten
15115,Karawaci,,Kota,Tangerang,Banten
15128,Neglasari,,Kota,Tangerang,Banten
15128,Neglasari,,Kota,Tangerang,Banten
15146,Cipondoh,,Kota,Tangerang,Banten
15134,Jatiuwung,,Kota,Tangerang,Banten
15147,Cipondoh,,Kota,Tangerang,Banten
15112,Karawaci,,Kota,Tangerang,Banten
15312,Setu,,Kota,Tangerang,Banten
15322,Serpong,,Kota,Tangerang,Banten
15136,Jatiuwung,,Kota,Tangerang,Banten
15113,Karawaci,,Kota,Tangerang,Banten
15129,Neglasari,,Kota,Tangerang,Banten
15314,Setu,,Kota,Tangerang,Banten
15112,Karawaci,,Kota,Tangerang,Banten
15129,Neglasari,,Kota,Tangerang,Banten
15116,Karawaci,,Kota,Tangerang,Banten
15112,Karawaci,,Kota,Tangerang,Banten
15114,Karawaci,,Kota,Tangerang,Banten
15126,Benda,,Kota,Tangerang,Banten
15139,Cibodas,,Kota,Tangerang,Banten
15112,Karawaci,,Kota,Tangerang,Banten
15135,Jatiuwung,,Kota,Tangerang,Banten
15227,Pondok Aren,,Kota,Tangerang,Banten
15131,Periuk,,Kota,Tangerang,Banten
15131,Periuk,,Kota,Tangerang,Banten
15147,Cipondoh,,Kota,Tangerang,Banten
15224,Pondok Aren,,Kota,Tangerang,Banten
15220,Pondok Aren,,Kota,Tangerang,Banten
15225,Pondok Aren,,Kota,Tangerang,Banten
15141,Cipondoh,,Kota,Tangerang,Banten
15141,Cipondoh,,Kota,Tangerang,Banten
15141,Cipondoh,,Kota,Tangerang,Banten
15318,Serpong,,Kota,Tangerang,Banten
15310,Serpong,,Kota,Tangerang,Banten
15132,Periuk,,Kota,Tangerang,Banten
15414,Ciputat,,Kota,Tangerang,Banten
15413,Ciputat,,Kota,Tangerang,Banten
15127,Neglasari,,Kota,Tangerang,Banten
15314,Setu,,Kota,Tangerang,Banten
15810,Curug,,Kota,Tangerang,Banten
15113,Karawaci,,Kota,Tangerang,Banten
15114,Karawaci,,Kota,Tangerang,Banten
15138,Cibodas,,Kota,Tangerang,Banten
15148,Cipondoh,,Kota,Tangerang Selatan,Banten
15414,Ciputat,,Kota,Tangerang Selatan,Banten
15223,Pondok Aren,,Kota,Tangerang Selatan,Banten
15124,Benda,,Kota,Tangerang Selatan,Banten
15321,Serpong,,Kota,Tangerang Selatan,Banten
15321,Serpong,,Kota,Tangerang Selatan,Banten
15228,Pondok Aren,,Kota,Tangerang Selatan,Banten
15221,Pondok Aren,,Kota,Tangerang Selatan,Banten
15226,Pondok Aren,,Kota,Tangerang Selatan,Banten
15226,Pondok Aren,,Kota,Tangerang Selatan,Banten
15229,Pondok Aren,,Kota,Tangerang Selatan,Banten
15414,Ciputat,,Kota,Tangerang Selatan,Banten
15413,Ciputat,,Kota,Tangerang Selatan,Banten
15311,Serpong,,Kota,Tangerang Selatan,Banten
16153,Bogor Utara - Kota,,Kota,Bekasi,Jawa Barat
16310,Ranca Bungur,,,Bekasi,Jawa Barat
17136,Bekasi Barat,,,Bekasi,Jawa Barat
16139,Bogor Selatan - Kota,,,Bekasi,Jawa Barat
17352,Bojongmangu,,,Bekasi,Jawa Barat
17610,Babelan,,,Bekasi,Jawa Barat
16710,Klapa Nunggal (Kelapa Nunggal),,,Bekasi,Jawa Barat
17530,Cikarang Barat,,,Bekasi,Jawa Barat
16360,Parung Panjang,,,Bekasi,Jawa Barat
16630,Cibungbulang,,,Bekasi,Jawa Barat
16630,Cibungbulang,,,Bekasi,Jawa Barat
17530,Cikarang Barat,,,Bekasi,Jawa Barat
17123,Bekasi Utara,,,Bekasi,Jawa Barat
17530,Cikarang Timur,,,Bekasi,Jawa Barat
17530,Cikarang Pusat,,,Bekasi,Jawa Barat
16360,Parung Panjang,,,Bekasi,Jawa Barat
17146,Bekasi Selatan,,,Bekasi,Jawa Barat
17145,Bekasi Barat,,,Bekasi,Jawa Barat
17147,Bekasi Selatan,,,Bekasi,Jawa Barat
17414,Pondok Melati,,,Bekasi,Jawa Barat
17530,Cikarang Timur,,,Bekasi,Jawa Barat
17412,Pondok Gede,,,Bekasi,Jawa Barat
17412,Pondok Gede,,,Bekasi,Jawa Barat
17435,Jati Sampurna,,,Bekasi,Jawa Barat
17413,Pondok Gede,,,Bekasi,Jawa Barat
17510,Tambun Selatan,,,Bekasi,Jawa Barat
17431,Pondok Melati,,,Bekasi,Jawa Barat
17433,Jati Sampurna,,,Bekasi,Jawa Barat
17434,Jati Sampurna,,,Bekasi,Jawa Barat
17432,Jati Sampurna,,,Bekasi,Jawa Barat
17530,Cikarang Timur,,,Bekasi,Jawa Barat
17530,Cikarang Barat,,,Bekasi,Jawa Barat
17411,Pondok Gede,,,Bekasi,Jawa Barat
17415,Pondok Melati,,,Bekasi,Jawa Barat
17720,Cabangbungin,,,Bekasi,Jawa Barat
17720,Cabangbungin,,,Bekasi,Jawa Barat
17330,Serang Baru,,,Bekasi,Jawa Barat
17530,Cikarang Pusat,,,Bekasi,Jawa Barat
17125,Bekasi Utara,,,Bekasi,Jawa Barat
16810,Citeureup,,,Bekasi,Jawa Barat
17530,Karangbahagia,,,Bekasi,Jawa Barat
17530,Cikarang Utara,,,Bekasi,Jawa Barat
17710,Pebayuran,,,Bekasi,Jawa Barat
17530,Karangbahagia,,,Bekasi,Jawa Barat
17530,Karangbahagia,,,Bekasi,Jawa Barat
17530,Karangbahagia,,,Bekasi,Jawa Barat
17530,Karangbahagia,,,Bekasi,Jawa Barat
17710,Pebayuran,,,Bekasi,Jawa Barat
17350,Bojongmangu,,,Bekasi,Jawa Barat
17710,Pebayuran,,,Bekasi,Jawa Barat
17530,Karangbahagia,,,Bekasi,Jawa Barat
17356,Bojongmangu,,,Bekasi,Jawa Barat
17710,Pebayuran,,,Bekasi,Jawa Barat
17530,Cikarang Utara,,,Bekasi,Jawa Barat
17710,Pebayuran,,,Bekasi,Jawa Barat
17530,Cikarang Timur,,,Bekasi,Jawa Barat
17510,Tambun Utara,,,Bekasi,Jawa Barat
17144,Bekasi Selatan,,,Bekasi,Jawa Barat
16158,Bogor Utara - Kota,,,Bekasi,Jawa Barat
17610,Babelan,,,Bekasi,Jawa Barat
17520,Cibitung,,,Bekasi,Jawa Barat
16138,Bogor Selatan - Kota,,,Bekasi,Jawa Barat
17510,Tambun Selatan,,,Bekasi,Jawa Barat
17720,Cabangbungin,,,Bekasi,Jawa Barat
16117,Bogor Barat - Kota,,,Bekasi,Jawa Barat
17510,Tambun Selatan,,,Bekasi,Jawa Barat
17142,Bekasi Utara,,,Bekasi,Jawa Barat
17113,Bekasi Timur,,,Bekasi,Jawa Barat
16116,Bogor Barat - Kota,,,Bekasi,Jawa Barat
17350,Bojongmangu,,,Bekasi,Jawa Barat
16310,Ranca Bungur,,,Bekasi,Jawa Barat
16137,Bogor Selatan - Kota,,,Bekasi,Jawa Barat
16135,Bogor Selatan - Kota,,,Bekasi,Jawa Barat
17330,Serang Baru,,,Bekasi,Jawa Barat
17730,Muara Gembong,,,Bekasi,Jawa Barat
17730,Muara Gembong,,,Bekasi,Jawa Barat
17730,Muara Gembong,,,Bekasi,Jawa Barat
17610,Babelan,,,Bekasi,Jawa Barat
17212,Tarumajaya,,,Bekasi,Jawa Barat
17730,Muara Gembong,,,Bekasi,Jawa Barat
17530,Cikarang Pusat,,,Bekasi,Jawa Barat
17530,Cikarang Selatan,,,Bekasi,Jawa Barat
17530,Cikarang Pusat,,,Bekasi,Jawa Barat
17115,Rawalumbu,,,Bekasi,Jawa Barat
16920,Bojonggede,,,Bekasi,Jawa Barat
17340,Cibarusah,,,Bekasi,Jawa Barat
16810,Citeureup,,,Bekasi,Jawa Barat
16320,Tajurhalang,,,Bekasi,Jawa Barat
17510,Tambun Utara,,,Bekasi,Jawa Barat
16511,Sawangan,,,Bekasi,Jawa Barat
17218,Tarumajaya,,,Bekasi,Jawa Barat
17114,Rawalumbu,,,Bekasi,Jawa Barat
17530,Cikarang Selatan,,,Bekasi,Jawa Barat
16517,Bojongsari,,,Bekasi,Jawa Barat
17215,Tarumajaya,,,Bekasi,Jawa Barat
17720,Cabangbungin,,,Bekasi,Jawa Barat
17213,Tarumajaya,,,Bekasi,Jawa Barat
17510,Tambun Selatan,,,Bekasi,Jawa Barat
17720,Cabangbungin,,,Bekasi,Jawa Barat
16117,Bogor Barat - Kota,,,Bekasi,Jawa Barat
16146,Bogor Timur - Kota,,,Bekasi,Jawa Barat
17340,Cibarusah,,,Bekasi,Jawa Barat
16630,Cibungbulang,,,Bekasi,Jawa Barat
17510,Tambun Utara,,,Bekasi,Jawa Barat
17510,Tambun Utara,,,Bekasi,Jawa Barat
17510,Tambun Utara,,,Bekasi,Jawa Barat
17620,Tambelang,,,Bekasi,Jawa Barat
17530,Cikarang Selatan,,,Bekasi,Jawa Barat
17530,Cikarang Barat,,,Bekasi,Jawa Barat
16810,Citeureup,,,Bekasi,Jawa Barat
17620,Tambelang,,,Bekasi,Jawa Barat
17330,Serang Baru,,,Bekasi,Jawa Barat
17530,Karangbahagia,,,Bekasi,Jawa Barat
17330,Serang Baru,,,Bekasi,Jawa Barat
16320,Tajurhalang,,,Bekasi,Jawa Barat
17510,Tambun Selatan,,,Bekasi,Jawa Barat
17710,Pebayuran,,,Bekasi,Jawa Barat
17710,Pebayuran,,,Bekasi,Jawa Barat
16810,Citeureup,,,Bekasi,Jawa Barat
17530,Cikarang Barat,,,Bekasi,Jawa Barat
17530,Cikarang Barat,,,Bekasi,Jawa Barat
16320,Tajurhalang,,,Bekasi,Jawa Barat
17520,Cibitung,,,Bekasi,Jawa Barat
16920,Bojonggede,,,Bekasi,Jawa Barat
17111,Bekasi Timur,,,Bogor,Jawa Barat
16126,Bogor Tengah - Kota,,,Bogor,Jawa Barat
16128,Bogor Tengah - Kota,,,Bogor,Jawa Barat
17610,Babelan,,,Bogor,Jawa Barat
16116,Bogor Barat - Kota,,,Bogor,Jawa Barat
16710,Klapa Nunggal (Kelapa Nunggal),,,Bogor,Jawa Barat
17710,Pebayuran,,,Bogor,Jawa Barat
17710,Pebayuran,,,Bogor,Jawa Barat
16310,Ranca Bungur,,,Bogor,Jawa Barat
16143,Bogor Timur - Kota,,,Bogor,Jawa Barat
17112,Bekasi Timur,,,Bogor,Jawa Barat
17134,Bekasi Barat,,,Bogor,Jawa Barat
16920,Bojonggede,,,Bogor,Jawa Barat
16922,Bojonggede,,,Bogor,Jawa Barat
17117,Rawalumbu,,,Bogor,Jawa Barat
16516,Bojongsari,,,Bogor,Jawa Barat
16710,Klapa Nunggal (Kelapa Nunggal),,,Bogor,Jawa Barat
16131,Bogor Selatan - Kota,,,Bogor,Jawa Barat
16115,Bogor Barat - Kota,,,Bogor,Jawa Barat
16310,Ranca Bungur,,,Bogor,Jawa Barat
16630,Cibungbulang,,,Bogor,Jawa Barat
17530,Cikarang Selatan,,,Bogor,Jawa Barat
16630,Cibungbulang,,,Bogor,Jawa Barat
16630,Cibungbulang,,,Bogor,Jawa Barat
17340,Cibarusah,,,Bogor,Jawa Barat
16630,Cibungbulang,,,Bogor,Jawa Barat
16630,Cibungbulang,,,Bogor,Jawa Barat
17530,Cikarang Selatan,,,Bogor,Jawa Barat
16370,Tenjolaya,,,Bogor,Jawa Barat
16124,Bogor Tengah - Kota,,,Bogor,Jawa Barat
16151,Bogor Utara - Kota,,,Bogor,Jawa Barat
16360,Parung Panjang,,,Bogor,Jawa Barat
17520,Cibitung,,,Bogor,Jawa Barat
17530,Cikarang Pusat,,,Bogor,Jawa Barat
16630,Cibungbulang,,,Bogor,Jawa Barat
17530,Cikarang Utara,,,Bogor,Jawa Barat
16132,Bogor Selatan - Kota,,,Bogor,Jawa Barat
16360,Parung Panjang,,,Bogor,Jawa Barat
17330,Serang Baru,,,Bogor,Jawa Barat
16112,Bogor Barat - Kota,,,Bogor,Jawa Barat
16112,Bogor Barat - Kota,,,Bogor,Jawa Barat
16156,Bogor Utara - Kota,,,Bogor,Jawa Barat
16155,Bogor Utara - Kota,,,Bogor,Jawa Barat
16920,Bojonggede,,,Bogor,Jawa Barat
16630,Cibungbulang,,,Bogor,Jawa Barat
16630,Cibungbulang,,,Bogor,Jawa Barat
16516,Sawangan,,,Bogor,Jawa Barat
16133,Bogor Selatan - Kota,,,Bogor,Jawa Barat
16157,Bogor Utara - Kota,,,Bogor,Jawa Barat
16320,Tajurhalang,,,Bogor,Jawa Barat
16810,Citeureup,,,Bogor,Jawa Barat
16124,Bogor Tengah - Kota,,,Bogor,Jawa Barat
16113,Bogor Barat - Kota,,,Bogor,Jawa Barat
17530,Cikarang Barat,,,Bogor,Jawa Barat
16518,Bojongsari,,,Bogor,Jawa Barat
16132,Bogor Selatan - Kota,,,Bogor,Jawa Barat
17530,Cikarang Barat,,,Bogor,Jawa Barat
16137,Bogor Selatan - Kota,,,Bogor,Jawa Barat
16360,Parung Panjang,,,Bogor,Jawa Barat
16630,Cibungbulang,,,Bogor,Jawa Barat
16123,Bogor Tengah - Kota,,,Bogor,Jawa Barat
16370,Tenjolaya,,,Bogor,Jawa Barat
16810,Citeureup,,,Bogor,Jawa Barat
16118,Bogor Barat - Kota,,,Bogor,Jawa Barat
16810,Citeureup,,,Bogor,Jawa Barat
17124,Bekasi Utara,,,Bogor,Jawa Barat
16138,Bogor Selatan - Kota,,,Bogor,Jawa Barat
17610,Babelan,,,Bogor,Jawa Barat
16360,Parung Panjang,,,Bogor,Jawa Barat
17510,Tambun Utara,,,Bogor,Jawa Barat
17433,Jati Sampurna,,,Bogor,Jawa Barat
17330,Serang Baru,,,Bogor,Jawa Barat
17730,Muara Gembong,,,Bogor,Jawa Barat
16360,Parung Panjang,,,Bogor,Jawa Barat
16320,Tajurhalang,,,Bogor,Jawa Barat
16810,Citeureup,,,Bogor,Jawa Barat
17530,Karangbahagia,,,Bogor,Jawa Barat
17530,Cikarang Utara,,,Bogor,Jawa Barat
17710,Pebayuran,,,Bogor,Jawa Barat
16144,Bogor Timur - Kota,,,Bogor,Jawa Barat
17610,Babelan,,,Bogor,Jawa Barat
16125,Bogor Tengah - Kota,,,Bogor,Jawa Barat
16516,Sawangan,,,Bogor,Jawa Barat
17610,Babelan,,,Bogor,Jawa Barat
16923,Bojonggede,,,Bogor,Jawa Barat
17710,Pebayuran,,,Bogor,Jawa Barat
17710,Pebayuran,,,Bogor,Jawa Barat
16710,Klapa Nunggal (Kelapa Nunggal),,,Bogor,Jawa Barat
17133,Bekasi Barat,,,Bogor,Jawa Barat
17530,Cikarang Timur,,,Bogor,Jawa Barat
17510,Tambun Selatan,,,Bogor,Jawa Barat
16134,Bogor Selatan - Kota,,,Bogor,Jawa Barat
17720,Cabangbungin,,,Bogor,Jawa Barat
16630,Cibungbulang,,,Bogor,Jawa Barat
16710,Klapa Nunggal (Kelapa Nunggal),,,Bogor,Jawa Barat
16810,Citeureup,,,Bogor,Jawa Barat
16710,Klapa Nunggal (Kelapa Nunggal),,,Bogor,Jawa Barat
16360,Parung Panjang,,,Bogor,Jawa Barat
17141,Bekasi Selatan,,,Bogor,Jawa Barat
17530,Cikarang Barat,,,Bogor,Jawa Barat
17530,Cikarang Utara,,,Bogor,Jawa Barat
17510,Tambun Selatan,,,Bogor,Jawa Barat
17610,Babelan,,,Bogor,Jawa Barat
17520,Cibitung,,,Bogor,Jawa Barat
17330,Serang Baru,,,Bogor,Jawa Barat
16710,Klapa Nunggal (Kelapa Nunggal),,,Bogor,Jawa Barat
16320,Tajurhalang,,,Bogor,Jawa Barat
16121,Bogor Tengah - Kota,,,Bogor,Jawa Barat
16921,Bojonggede,,,Bogor,Jawa Barat
17216,Tarumajaya,,,Bogor,Jawa Barat
16134,Bogor Selatan - Kota,,,Bogor,Jawa Barat
16122,Bogor Tengah - Kota,,,Bogor,Jawa Barat
16136,Bogor Selatan - Kota,,,Bogor,Jawa Barat
16125,Bogor Tengah - Kota,,,Bogor,Jawa Barat
17730,Muara Gembong,,,Bogor,Jawa Barat
16360,Parung Panjang,,,Bogor,Jawa Barat
16119,Bogor Barat - Kota,,,Bogor,Jawa Barat
16119,Bogor Barat - Kota,,,Bogor,Jawa Barat
16810,Citeureup,,,Bogor,Jawa Barat
16118,Bogor Barat - Kota,,,Bogor,Jawa Barat
16519,Sawangan,,,Bogor,Jawa Barat
16310,Ranca Bungur,,,Bogor,Jawa Barat
16518,Sawangan,,,Bogor,Jawa Barat
17122,Bekasi Utara,,,Bogor,Jawa Barat
16517,Bojongsari,,,Bogor,Jawa Barat
17214,Tarumajaya,,,Bogor,Jawa Barat
16810,Citeureup,,,Bogor,Jawa Barat
16810,Citeureup,,,Bogor,Jawa Barat
16310,Ranca Bungur,,,Bogor,Jawa Barat
16139,Bogor Selatan - Kota,,,Bogor,Jawa Barat
16920,Bojonggede,,,Bogor,Jawa Barat
17340,Cibarusah,,,Bogor,Jawa Barat
17217,Tarumajaya,,,Bogor,Jawa Barat
17520,Cibitung,,,Bogor,Jawa Barat
17211,Tarumajaya,,,Bogor,Jawa Barat
16114,Bogor Barat - Kota,,,Bogor,Jawa Barat
16129,Bogor Tengah - Kota,,,Bogor,Jawa Barat
17510,Tambun Selatan,,,Bogor,Jawa Barat
17530,Cikarang Utara,,,Bogor,Jawa Barat
17720,Cabangbungin,,,Bogor,Jawa Barat
17340,Cibarusah,,,Bogor,Jawa Barat
16145,Bogor Timur - Kota,,,Bogor,Jawa Barat
17720,Cabangbungin,,,Bogor,Jawa Barat
17330,Serang Baru,,,Bogor,Jawa Barat
16370,Tenjolaya,,,Bogor,Jawa Barat
16115,Bogor Barat - Kota,,,Bogor,Jawa Barat
16630,Cibungbulang,,,Bogor,Jawa Barat
17510,Tambun Utara,,,Bogor,Jawa Barat
17350,Bojongmangu,,,Bogor,Jawa Barat
17520,Cibitung,,,Bogor,Jawa Barat
17530,Cikarang Pusat,,,Bogor,Jawa Barat
16630,Cibungbulang,,,Bogor,Jawa Barat
17620,Tambelang,,,Bogor,Jawa Barat
17350,Bojongmangu,,,Bogor,Jawa Barat
17620,Tambelang,,,Bogor,Jawa Barat
17620,Tambelang,,,Bogor,Jawa Barat
17620,Tambelang,,,Bogor,Jawa Barat
17530,Cikarang Selatan,,,Bogor,Jawa Barat
16142,Bogor Timur - Kota,,,Bogor,Jawa Barat
17530,Cikarang Selatan,,,Bogor,Jawa Barat
17710,Pebayuran,,,Bogor,Jawa Barat
16920,Bojonggede,,,Bogor,Jawa Barat
16320,Tajurhalang,,,Bogor,Jawa Barat
16141,Bogor Timur - Kota,,,Bogor,Jawa Barat
16154,Bogor Utara - Kota,,,Bogor,Jawa Barat
16810,Citeureup,,,Bogor,Jawa Barat
17530,Cikarang Timur,,,Bogor,Jawa Barat
17530,Cikarang Utara,,,Bogor,Jawa Barat
16370,Tenjolaya,,,Bogor,Jawa Barat
16810,Citeureup,,,Bogor,Jawa Barat
16152,Bogor Utara - Kota,,,Bogor,Jawa Barat
16129,Bogor Tengah - Kota,,,Bogor,Jawa Barat
17530,Cikarang Barat,,,Bogor,Jawa Barat
17121,Bekasi Utara,,,Bogor,Jawa Barat
17510,Tambun Selatan,,,Bogor,Jawa Barat
17530,Cikarang Utara,,,Bogor,Jawa Barat
17520,Cibitung,,,Bogor,Jawa Barat
17530,Cikarang Utara,,,Bogor,Jawa Barat
11460,Grogol Petamburan,,,Depok,Daerah Khusus Ibukota Jakarta
17610,Babelan,,,Depok,Jawa Barat
16133,Bogor Selatan - Kota,,,Depok,Jawa Barat
16519,Sawangan,,,Depok,Jawa Barat
17116,Rawalumbu,,,Depok,Jawa Barat
16516,Bojongsari,,,Depok,Jawa Barat
16370,Tenjolaya,,,Depok,Jawa Barat
17530,Cikarang Timur,,,Depok,Jawa Barat
16113,Bogor Barat - Kota,,,Depok,Jawa Barat
16517,Bojongsari,,,Depok,Jawa Barat
17111,Bekasi Timur,,,Depok,Jawa Barat
16518,Bojongsari,,,Depok,Jawa Barat
16360,Parung Panjang,,,Depok,Jawa Barat
17530,Cikarang Utara,,,Depok,Jawa Barat
17411,Pondok Gede,,,Depok,Jawa Barat
17414,Pondok Melati,,,Depok,Jawa Barat
17530,Cikarang Barat,,,Depok,Jawa Barat
16710,Klapa Nunggal (Kelapa Nunggal),,,Depok,Jawa Barat
17135,Bekasi Barat,,,Depok,Jawa Barat
16710,Klapa Nunggal (Kelapa Nunggal),,,Depok,Jawa Barat
16111,Bogor Barat - Kota,,,Depok,Jawa Barat
17530,Cikarang Utara,,,Depok,Jawa Barat
17148,Bekasi Selatan,,,Depok,Jawa Barat
16360,Parung Panjang,,,Depok,Jawa Barat
16136,Bogor Selatan - Kota,,,Depok,Jawa Barat
